pk,title,overview,release_date,poster_path,vote_average,popularity,key
365,액셀 월드 인피니트∞버스트,"우메사토 중학교에는 스쿨 카스트가 존재하는데 그 가장 밑바닥에 있는 소년이 바로 아리타 하루유키이다. 그는  언제나처럼 그를 괴롭히는 같은 반 남학생들에게 빵셔틀 노릇을 하고 학교의 로컬 네트워크에 접속 하여 홀로 스쿼시 게임을 하곤 했다. 그러던 어느날, 스쿼시 게임의 놀라운 스코어를 본 학생 부회장인 2학년 선배 흑설공주가 하루유키에게 접촉해오게 되고, 그녀에 의해 가속 세계라는 비일상의 문에 발을 들여 놓게 된다.",2016-07-23,/89kWzMrYw3kRoehZEHO4SpUlcgl.jpg,6.3,28.718,
366,그래비티,"허블 우주 망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사는 폭파된 인공위성의 잔해와 부딪히면서 우주 공간에 홀로 남겨진다. 탑승했던 왕복선은 파괴됐고 산소는 희박해져간다. 홀로 남겨졌다는 공포가 그녀를 휘감아 가던 순간, 그녀의 앞에 베테랑 동료 우주비행사인 매트 코왈스키가 구세주처럼 나타난다. 인공위성의 잔해가 지구를 한 바퀴 돌아 다시 덮쳐오기까지 걸리는 시간은 단 90분. 그 전에 그들은 우주 왕복선과 가까이 있는 ISS로 이동해서 소유즈를 활용해 지구로 귀환하기로 하는데...",2013-10-03,/u8ffl7CRAS12KA8eQEtkLuHg8Fm.jpg,7.2,26.479,ql8WbM3Qea8
367,백 투 더 비기닝,"MIT 공대 입학을 꿈꾸는 과학도 데이비드는 돌아가신 아버지의 비디오 카메라를 확인하다가 자신의 7살 생일파티 영상에 찍힌 현재 자신의 모습을 발견한다. 데이비드는 친구들과 아버지의 실험실이었던 지하실에서 시간재조정장치 설계도를 찾아내고 숱한 실험 끝에 기계를 완성한다.  그들은 찌질한 현재를 탈출하기 위해 자신들의 과거를 바꾸기 위한 시간여행을 시작한다. 복권당첨, 왕따 탈출, 시험 다시 보기, 수업시간 중 몰래 나와 락페스티발에 가며 현재는 그들이 원하는 방향대로 더욱 완벽해진다. 그러나 소박했던 시간여행은 횟수를 더해갈수록 점점 더 과감해지고, 자신들의 과거를 재구성하는 동안 세상의 미래 역시 바뀌고 있다는 것을 발견하게 되는데...",2015-01-28,/ciNJxXOSf2QBz6nquYltEVJp9mh.jpg,6.7,27.925,8Yih-CxTWsw
368,공각기동대,"때는 서기 2029년, 아시아의 뉴포트라는 도시. 인간의 뇌도 통신 네트워크의 일부가 된 사회에서 가장 극악한 범죄는 고스트 해킹이다. 인간의 정체성을 규명하는 광의의 영혼을 뜻하는 고스트를 해킹해 타인의 기억 등을 조작하고 변경시키는 것. 인형사라 불리는 정체불명의 악명 높은 고스트 해커가 유럽에서 뉴포트로 주활동 무대를 옮겼다는 소식이 들린다. 이를 막기 위해 외교상 일어나는 국제범죄, 테러 등에 대해 정보수집과 감사를 행하는 정보기관 공안 6과와 쿠사나기 모토코 소령을 중심으로 한 공안 9과는 조사에 나선다",1995-11-18,/qzCMXEwiH5ym4wBl9EwS8QtCzlN.jpg,7.9,30.117,8RF09G8Ymqg
369,베스퍼,"유전공학으로 탄생된 바이러스와 유기체로 인해 식용 식물이 사라지고, 동물과 수많은 사람들이 목숨을 잃게 된 지구. 생태계가 붕괴된 지구에서 소수의 집권층은 ‘시타델’로 불리는 폐쇄 도시에서 한정된 자원을 독점하고 있다. 그곳에서 13세 소녀 ‘베스퍼’는 몸이 마비된 아버지와 함께 힘겹게 살아가고 있다. 어느 날, 숲 속에 쓰러져 있던 신비로운 분위기의 한 소녀 ‘카멜리아’를 만나게 되고, 집에 실험실을 차려 식량에 대한 연구를 하던 베스퍼는 카멜리아의 도움을 받아 지구를 구할 수 있는 씨앗에 대해 연구하는데…  과연 베스퍼와 지구의 운명은 어떻게 될 것인가?",2022-08-17,/2d819BsX4nyulqr2FYSYf00okk5.jpg,6.5,23.677,ACMmx42zNVI
370,감기,"밀입국 노동자들을 분당으로 실어 나른 남자가 원인불명의 바이러스에 감염되어 사망한다. 환자가 사망한지 채 24시간이 되지 않아 분당의 모든 병원에서 동일한 환자들이 속출한다. 사망자들은 기하급수적으로 늘어나지만 분당의 시민들은 무방비상태로 바이러스에 노출된다. 감염의 공포가 대한민국을 엄습하고, 호흡기를 통해 초당 3.4명 감염, 36시간 내 사망에 이르는 사상 최악의 바이러스에 정부는 2차 확산을 방지하기 위해 국가 재난사태를 발령, 급기야 도시 폐쇄라는 초유의 결정을 내린다. 피할 새도 없이 격리된 사람들은 일대혼란에 휩싸이게 되고, 대재난 속 사랑하는 이들을 구하기 위한 사람들과 죽음에서 살아 남기 위한 사람들은 목숨을 건 사투를 시작하는데…",2013-08-14,/7fQlPXebfjEqjysW3rv4RyNplih.jpg,7.5,26.511,WF7QgKiyIMA
371,식인어 피라나,피서지로 유명한 호반에서 무전 여행을 하던 남녀가 행방 불명되는 사건이 발생한다. 조사에 나선 사립탐정 매기(Maggie McKeown: 헤더 멘지스 분)는 정부의 연구기관에서 비밀리에 식인어 피라나를 사육하고 있었음을 밝혀낸다. 찬물에 강하고 놀라운 번식력을 가진 변이종 피라나를 베트남 전쟁에 투입해 살인무기로 이용하려 했던 것이다. 그러나 식인어 피라나가 강으로 방류되면서 낚시와 보트놀이를 즐기던 가족들이 습격당하고 평화롭던 도시가 갑자기 공포 분위기로 휩싸이게 되는데...,1978-08-03,/uRUSWTYMYo9fHRkUjcpD0yPvxzV.jpg,5.9,22.453,tXs2v9tFDeY
372,나는 어떻게 슈퍼히어로가 되었는가,평범한 시민들과 슈퍼히어로가 공존하는 현재의 파리. 일반인에게 초능력을 부여하는 약물의 등장과 함께 사건이 줄을 잇자 두 경찰이 수사에 나선다. 무책임한 힘의 범람을 막아야 하기에,2020-11-19,/5UDe6oVAIv6PC7eJ046o6oCyQc3.jpg,6.1,25.021,CI6MV7ZTCbg
373,어비스,"156명의 선원을 태운 미핵잠수함 USS 몬타나가 정체불명의 물체에 의해 바다 깊숙이 침몰되는 사고가 발생하자 미해군은 침몰된 핵잠수함의 생존자 수색을 명목으로 민간석유시추선 딥코어와 연합 수색전을 펼치게 된다. 딥코어의 책임자인 버드 브리그먼(Virgil ""Bud"" Brigman: 에드 해리스 분)은 강인한 성격과 탁월한 리더쉽으로 딥코어 선원들의 전폭적인 신의를 받고 있는 인물이다. 버드 브리그먼과 그의 선원들은 커피 중위(Lt.Hiram Coffey: 마이클 빈 분)가 이끄는 해군측 특수부대와 함께 바다 속으로 수색작전을 편다.  한편 해군에 파견되어 온 해양 장비 전문가인 린지(Lindsey Brigman: 매리 스튜어트 매스트란토니아 분)는 버드와 결혼한 사이지만 고집 센 그녀의 강한 성격 때문에 관계가 원만치 못해 얼굴만 대하면 다투고, 커피 중위는 비밀지령 수행을 위한 지나친 독단적 행동으로 버드와 처음부터 갈등을 야기한다. 이들은 곧 잠수함을 찾아 생존자 수색을 하지만 예상대로 생존자는 없었다. 그런데 린지는 생명체가 살지 않는 심연에서 빛을 내며 지나가는 정체불명의 수중 생물을 발견한다. 동료 재머(Jammer Willis: 존 베드포드 로이드 분)가 고압병으로 지나친 산소를 흡입하여 쓰러지고, 설상가상으로 태풍이 불어서 사고가 발생하는데...",1989-08-09,/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg,7.3,20.749,iWr1-iMrEjU
374,미지와의 조우,"UFO로 추정되는 존재들이 세계 곳곳에 남긴 흔적들이 발견되고 일단의 과학자들이 이를 추적하는 가운데, 인디아나에 사는 로이는 정전을 조사하다 우연히 UFO를 목격한다. 그 날 이후 로리는 UFO에 관한 기사를 모으고, 희미하게 머리 속에 떠오르는 형상을 찰흙으로 빚기도 한다. 한편 전세계의 과학자들은 라콤 박사의 지도하에 외계인과 통신할수 있는 음악 코드를 개발하고 그들과의 접촉을 시도한다. 그 위치는 와이오밍에 있는 데블스 타워였고, 정부는 비밀 유지를 위해 지역 주민들을 모두 대피시킨다. 뉴스를 통해 이를 알게 된 로니는 봉쇄된 도로를 뚫고 데빌스 타워로 향하는데...",1977-11-18,/V8IMfTXjKihUDrjZqdp1maD2KG.jpg,7.4,24.944,JNE8hYUVbT0
375,크로니클,"평범한 고교생 친구 앤드류와 맷, 스티브는 어느 날, 우연히 발견한 땅굴에서 무언가를 본 이후 그들에게 생긴 작은 변화를 알게 된다.  작은 손짓만으로 물건을 이리 저리 움직이거나, 포크로 찔러도 다치지 않는 등 특별한 능력을 갖게 된 것. 어릴 때 한번쯤은 꿈꿔왔던 초능력을 갖게 된 이들은 사람들을 놀라게 만드는 장난을 하는 등 자신들의 특별한 능력에 심취한다. 장난에 장난을 이어가던 중 우발적으로 사고를 일으키게 된 이들은 혼란에 빠지고, 그들의 초능력은 점점 제어하기 힘들 정도로 커져간다. 그러던 중 앤드류가 이상행동을 보이며 점점 공격적으로 변한다. 특별하지만 위험한 그들의 능력에 도시는 점차 혼란에 휩싸이는데…",2012-02-01,/nehYrjkVckmQiyVx9TB80MPcCsd.jpg,6.8,25.743,7r3cwWrJT5g
376,드래곤볼 Z: 에피소드 오브 버독,"버독이 프리저의 데스볼을 맞고서 죽은 게 아니라 먼 과거로 날아갔으며(AGE 기원전으로 정확한 시대는 불명), 행성 플랜트(훗날의 행성 베지터)에서 고대 플랜트성인들과 생활하다가 그 행성을 노리고 온 프리저의 선조 칠드의 부하들과 싸우고, 칠드와 싸우면서 초사이어인으로 각성한다는 이야기.  마지막권에서 칠드에게 신나게 맞던 버독을 보고 베리라는 고대 플랜트성인 아이가 달려들고, 칠드가 베리를 공격하자 프리저에게 죽은 일족들과 파괴된 별이 오버랩되면서 분노해 초사이어인으로 각성한다. 초사이어인으로 각성한 버독은 칠드를 빈사상태로 만들어 옛 행성 베지터에서 쫒아내고 칠드는 자신의 일족에게 ""금발로 변신할 수 있는 사이어인을 조심하라""라는 말과 함께 사망하고 만다.  이 이야기가 일족의 후손에게까지 전해져서 프리저를 포함한 프리저 일족에게 ""금발의 사이어인을 조심하라""라는 전설이 퍼진 것이라는 설정이다.  덧붙여 이후를 적은 단편 소설을 보면 플랜트 성인 또한 이 이야기가 대대손손 전해져 이후 우주난민인 사이어인들을 츠플인들의 반대에도 불구하고 받아들였다는 게 나온다.  TV 스페셜 단 혼자만의 최종 결전, 드래곤볼 마이너스와의 묘사와는 약간 다른 부분이 있다. 프리저와 버독의 대화 내용, 프리저가 혼자 나온 것이 아니라 자봉, 도도리아와 함께 나온 것, 또 TVSP에선 데스볼로 버독과 부하들, 행성 베지터를 한꺼번에 날려버리지만 여기서는 버독의 힘이 무력하다는 것을 비웃기라도 하는 듯 버독의 눈 앞에서 행성 베지터를 먼저 파괴시킨다.",2011-12-17,/gvBKarJi4ACMD2AS0kb26albJy0.jpg,6.9,33.737,jCdNuT0u8ww
377,애프터 어스,"낯선 행성에 불시착한 전사 사이퍼 레이지(윌 스미스)와 아들 키타이 레이지(제이든 스미스)는 이곳이 1,000년 전 대재앙 이후 모든 인류가 떠나고 황폐해진 ‘지구’라는 사실을 알게 된다. 버려진 지구를 정복한 생명체들은 예측 불가능한 모습으로 진화해 그들을 공격하고, 우주선에서 탈출한 외계 생명체 역시 무차별적인 전쟁을 시작하는데...",2013-05-30,/6bs3JRfoYQcEEeajOumahOsXSdR.jpg,5.2,26.235,kX4ibw__mg4
378,트랜스포머: 패자의 역습,"샘 윗윅키가 오토봇과 디셉티콘, 두 로봇 진영간의 치열한 싸움에서 우주를 구한 지 2년. 일상으로 돌아간 샘은 여자친구인 미카엘라와 새 친구이자 수호 로봇인 범블비와 떨어져 대학에 진학하게 된다. 그러나 학교생활에 적응하며 평범하게 살고 싶은 샘의 희망과는 달리 운명적으로 또 다시 우주의 사활을 건 전쟁에 말려들게 된다. 샘은 알지 못하지만 오직 그만이 선과 악, 궁극의 힘이 펼치는 전쟁의 향방을 가를 열쇠를 가지고 있던 것이다. 희생 없이는 승리도 없는 법! 마침내 샘은 윗익키 가에 전해 내려온 운명에게서 도망치지 않고 맞서 싸우기로 결심하게 된다. 인류를 위협하는 디셉티콘 군단과 인류를 보호하려는 오토봇 군단의 총력전! 지구의 운명을 건 거대한 전쟁이 다시 시작된다!",2009-06-19,/8KjAaZk5RFqtThSMqxQPGtwJsH7.jpg,6.2,26.784,Ub0opBUDpmo
379,기생수 파트1,"명령이 내려왔다. “인간을 먹어 치워라!”  어느 날 갑자기 정체불명의 생명체로부터 오른팔을 공격 당한 신이치는 자신을 ‘오른쪽이’라 부르며 공생을 제안하는 이상한 생물과 기묘한 동거를 시작하게 된다.  한편, 연쇄적인 의문의 실종사건과 끔찍한 시체가 연이어 발견되고 국가 차원의 수사가 시작되자 인간사회에 퍼져있던 기생생물의 존재가 서서히 드러나는데...  사건의 범인이 오른쪽이의 동족인 기생생물이라는 것을 알게 된 신이치는 친구와 가족에게도 말할 수 없는 비밀을 간직한 채 인간을 위협하는 기생생물들과 맞서야 하는 운명에 처하게 된다.  한편, 오른쪽이는 인간사회에 잠입해 조금씩 신이치에게 접근해오는 동족들의 움직임을 느끼는데...!",2014-11-29,/nccyWy08aNAP462ii5YCdtmU2Vj.jpg,7,19.473,dcVuEbnq-8Y
380,셀프/리스,"최첨단 실험실에서 배양된 샘플에 자신의 기억을 이식, 새로운 몸으로 영원한 삶을 살 수 있는 미래. 시한부 인생을 살고 있는 뉴욕 최고의 재벌 ‘데미안’은 젊고 건강한 샘플에 자신의 기억을 이식하는 ‘셀프/리스’에 성공, 하루하루 화려한 인생을 즐긴다. 하지만, 언젠가부터 극심한 어지러움과 함께 새로운 기억들이 떠오르고, 급기야 정체불명의 사람들에게 목숨을 위협받기 시작하는데…",2015-07-10,/uFUT5apEV5bMBCCkROX3JNSiuOu.jpg,6.4,24.935,AGA7FEZ8DZk
381,슈퍼 에이트,"1979년, 기차 플랫폼 부근에서 슈퍼 8mm 카메라로 영화를 촬영하던 6명의 아이들은 열차를 향해 전속력으로 돌진해가는 의문의 트럭을 발견한다. 순식간에 벌어진 끔찍한 열차 탈선 사고로 현장은 초토화가 되고, 아이들은 자신들이 우연히 목격한 모든 것을 비밀에 부치기로 한다. 하지만 그 날 이후 정체를 알 수 없는 무언가의 공격이 시작되는데…  비밀 지역 51구역 폐쇄와 함께 그 곳의 모든 것을 옮기던 열차. 누군가가 의도한 사고를 틈타 탈출한 ‘그것’. 그리고, 그 날의 모든 것을 촬영한 슈퍼 8mm 카메라. 진실을 포착한 6명의 아이들! 정체불명 '그것'의 공격에 맞서기 시작한다!",2011-06-08,/hmbz6qUtyYEWLRpvYO5MrQHyN6G.jpg,6.8,28.104,t-0XuYxh67w
